window_id,t_start_s,t_end_s,label,config,mean_IAT_us,IAT_variance_us2,mean_frame_size_B,burst_length,frame_count,phase_offset_mean_us,phase_offset_std_us,gate_drop_rate,meter_red_rate,queue_depth_max,sync_interval_mean,sync_interval_var,correction_field_delta,announce_rate,source_count
14,0.14,0.15,4,ScheduleAwareBurstAttack,53.698594594594645,1264.6529039707173,421.33870967741933,9,186,274.43161290322985,142.9858802359907,0.0,0.0,747.0,125000.0,0.0,0.0,1.0,1.0
0,0.0,0.01,2,SustainedNearCIRAttack,55.35389830508474,1182.1951853681899,427.4325842696629,8,178,295.4866292134831,137.2859653002195,0.0,0.0,82.0,125000.0,0.0,0.0,1.0,1.0
1,0.01,0.02,2,SustainedNearCIRAttack,55.742681564245814,1148.0914654349065,425.97777777777776,8,180,293.9221111111112,137.0206236787769,0.0,0.0,157.0,125000.0,0.0,0.0,1.0,1.0
2,0.02,0.03,2,SustainedNearCIRAttack,55.53486033519552,1215.0413188352468,425.81666666666666,8,180,293.3407777777777,135.82884268018887,0.0,0.0,233.0,125000.0,0.0,0.0,1.0,1.0
3,0.03,0.04,2,SustainedNearCIRAttack,55.84685393258424,1165.3356721247217,425.0782122905028,8,179,292.31497206703904,137.1169466496346,0.0,0.0,305.0,125000.0,0.0,0.0,1.0,1.0
4,0.04,0.05,2,SustainedNearCIRAttack,55.729720670391046,1203.5587948940433,425.49444444444447,8,180,292.0575555555552,135.72040871103852,0.0,0.0,377.0,125000.0,0.0,0.0,1.0,1.0
5,0.05,0.06,2,SustainedNearCIRAttack,55.53743016759779,1252.7303554071568,425.65555555555557,8,180,290.7780000000001,134.37399897466915,0.0,0.0,450.0,125000.0,0.0,0.0,1.0,1.0
6,0.06,0.07,2,SustainedNearCIRAttack,55.74268156424582,1206.1935615242662,425.49444444444447,8,180,293.4185555555551,136.02786915482628,0.0,0.0,523.0,125000.0,0.0,0.0,1.0,1.0
7,0.07,0.08,2,SustainedNearCIRAttack,55.74268156424584,1179.256743647204,425.65555555555557,8,180,293.01833333333366,136.47190548281742,0.0,0.0,596.0,125000.0,0.0,0.0,1.0,1.0
8,0.08,0.09,2,SustainedNearCIRAttack,55.72972067039102,1120.3656820449216,425.3333333333333,8,180,292.5121111111111,136.55901147688212,0.0,0.0,667.0,125000.0,0.0,0.0,1.0,1.0
9,0.09,0.1,2,SustainedNearCIRAttack,55.73229050279328,1213.398499222815,425.65555555555557,8,180,291.50911111111077,135.01742370395823,0.0,0.0,740.0,125000.0,0.0,0.0,1.0,1.0
10,0.1,0.11,2,SustainedNearCIRAttack,55.53486033519547,1159.013966879971,423.0722222222222,8,180,292.8501111111118,135.98627338403153,0.0,0.0,813.0,125000.0,0.0,0.0,1.0,1.0
11,0.11,0.12,2,SustainedNearCIRAttack,55.54782122905031,1178.7305533535275,425.65555555555557,8,180,291.7552222222221,136.0923900944405,0.0,0.0,886.0,125000.0,0.0,0.0,1.0,1.0
12,0.12,0.13,2,SustainedNearCIRAttack,55.53486033519547,1246.5650283324908,425.49444444444447,8,180,290.52277777777584,133.91657153722403,0.0,0.0,958.0,125000.0,0.0,0.0,1.0,1.0
13,0.13,0.14,2,SustainedNearCIRAttack,55.53486033519554,1249.4380696732162,425.49444444444447,8,180,290.6307777777744,134.0312108986224,0.0,0.0,1030.0,125000.0,0.0,0.0,1.0,1.0
14,0.14,0.15,2,SustainedNearCIRAttack,55.53486033519555,1216.4185836396477,425.65555555555557,8,180,292.93288888889106,136.06828025536967,0.0,0.0,1104.0,125000.0,0.0,0.0,1.0,1.0
0,0.0,0.01,2,ThresholdEvasionAttack,55.35389830508474,1182.1951853681899,427.4325842696629,8,178,295.4866292134831,137.2859653002195,0.0,0.0,82.0,125000.0,0.0,0.0,1.0,1.0
1,0.01,0.02,2,ThresholdEvasionAttack,55.742681564245814,1148.0914654349065,425.97777777777776,8,180,293.9221111111112,137.0206236787769,0.0,0.0,157.0,125000.0,0.0,0.0,1.0,1.0
2,0.02,0.03,2,ThresholdEvasionAttack,55.53486033519552,1215.0413188352468,425.81666666666666,8,180,293.3407777777777,135.82884268018887,0.0,0.0,233.0,125000.0,0.0,0.0,1.0,1.0
3,0.03,0.04,2,ThresholdEvasionAttack,55.84685393258424,1165.3356721247217,425.0782122905028,8,179,292.31497206703904,137.1169466496346,0.0,0.0,305.0,125000.0,0.0,0.0,1.0,1.0
4,0.04,0.05,2,ThresholdEvasionAttack,55.729720670391046,1203.5587948940433,425.49444444444447,8,180,292.0575555555552,135.72040871103852,0.0,0.0,377.0,125000.0,0.0,0.0,1.0,1.0
5,0.05,0.06,2,ThresholdEvasionAttack,55.53743016759779,1252.7303554071568,425.65555555555557,8,180,290.7780000000001,134.37399897466915,0.0,0.0,450.0,125000.0,0.0,0.0,1.0,1.0
6,0.06,0.07,2,ThresholdEvasionAttack,55.74268156424582,1206.1935615242662,425.49444444444447,8,180,293.4185555555551,136.02786915482628,0.0,0.0,523.0,125000.0,0.0,0.0,1.0,1.0
7,0.07,0.08,2,ThresholdEvasionAttack,55.74268156424584,1179.256743647204,425.65555555555557,8,180,293.01833333333366,136.47190548281742,0.0,0.0,596.0,125000.0,0.0,0.0,1.0,1.0
8,0.08,0.09,2,ThresholdEvasionAttack,55.72972067039102,1120.3656820449216,425.3333333333333,8,180,292.5121111111111,136.55901147688212,0.0,0.0,667.0,125000.0,0.0,0.0,1.0,1.0
9,0.09,0.1,2,ThresholdEvasionAttack,55.73229050279328,1213.398499222815,425.65555555555557,8,180,291.50911111111077,135.01742370395823,0.0,0.0,740.0,125000.0,0.0,0.0,1.0,1.0
10,0.1,0.11,2,ThresholdEvasionAttack,55.53486033519547,1159.013966879971,423.0722222222222,8,180,292.8501111111118,135.98627338403153,0.0,0.0,813.0,125000.0,0.0,0.0,1.0,1.0
11,0.11,0.12,2,ThresholdEvasionAttack,55.54782122905031,1178.7305533535275,425.65555555555557,8,180,291.7552222222221,136.0923900944405,0.0,0.0,886.0,125000.0,0.0,0.0,1.0,1.0
12,0.12,0.13,2,ThresholdEvasionAttack,55.53486033519547,1246.5650283324908,425.49444444444447,8,180,290.52277777777584,133.91657153722403,0.0,0.0,958.0,125000.0,0.0,0.0,1.0,1.0
13,0.13,0.14,2,ThresholdEvasionAttack,55.53486033519554,1249.4380696732162,425.49444444444447,8,180,290.6307777777744,134.0312108986224,0.0,0.0,1030.0,125000.0,0.0,0.0,1.0,1.0
14,0.14,0.15,2,ThresholdEvasionAttack,55.53486033519555,1216.4185836396477,425.65555555555557,8,180,292.93288888889106,136.06828025536967,0.0,0.0,1104.0,125000.0,0.0,0.0,1.0,1.0
0,0.0,0.01,4,WindowBoundaryQueuingAttack,55.09265536723163,1135.635121197612,412.5842696629214,8,178,291.6323595505617,135.0985779083536,0.0,0.0,53.0,125000.0,0.0,0.0,1.0,1.0
1,0.01,0.02,4,WindowBoundaryQueuingAttack,55.52189944134077,1156.3665282356983,413.55555555555554,8,180,289.6862222222222,134.0266596910875,0.0,0.0,96.0,125000.0,0.0,0.0,1.0,1.0
2,0.02,0.03,4,WindowBoundaryQueuingAttack,55.52189944134079,1188.0274354982707,413.55555555555554,8,180,288.91111111111087,133.13523407460087,0.0,0.0,139.0,125000.0,0.0,0.0,1.0,1.0
3,0.03,0.04,4,WindowBoundaryQueuingAttack,55.52189944134075,1194.2551718111176,411.1333333333333,8,180,289.2986666666666,133.14855151880374,0.0,0.0,182.0,125000.0,0.0,0.0,1.0,1.0
4,0.04,0.05,4,WindowBoundaryQueuingAttack,55.52189944134075,1219.6883427608407,413.55555555555554,8,180,288.9111111111108,132.53044091783795,0.0,0.0,225.0,125000.0,0.0,0.0,1.0,1.0
5,0.05,0.06,4,WindowBoundaryQueuingAttack,55.52189944134079,1156.3665282357144,413.55555555555554,8,180,290.0737777777781,134.3668619743703,0.0,0.0,268.0,125000.0,0.0,0.0,1.0,1.0
6,0.06,0.07,4,WindowBoundaryQueuingAttack,55.71675977653633,1151.8927962048251,413.55555555555554,8,180,290.2675555555558,134.174498540033,0.0,0.0,312.0,125000.0,0.0,0.0,1.0,1.0
7,0.07,0.08,4,WindowBoundaryQueuingAttack,55.52189944134079,1194.255171811115,411.1333333333333,8,180,288.3297777777777,132.64765449178736,0.0,0.0,355.0,125000.0,0.0,0.0,1.0,1.0
8,0.08,0.09,4,WindowBoundaryQueuingAttack,55.52189944134079,1219.6883427608498,413.55555555555554,8,180,287.7484444444453,132.41678211793723,0.0,0.0,398.0,125000.0,0.0,0.0,1.0,1.0
9,0.09,0.1,4,WindowBoundaryQueuingAttack,55.52189944134079,1219.688342760819,413.55555555555554,8,180,289.29866666666607,132.87673481840213,0.0,0.0,441.0,125000.0,0.0,0.0,1.0,1.0
10,0.1,0.11,4,WindowBoundaryQueuingAttack,55.71675977653626,1183.5537034674314,413.55555555555554,8,180,289.6862222222222,133.42590725090915,0.0,0.0,484.0,125000.0,0.0,0.0,1.0,1.0
11,0.11,0.12,4,WindowBoundaryQueuingAttack,55.5218994413408,1130.933357286029,411.1333333333333,8,180,289.49244444444525,133.89486570781472,0.0,0.0,528.0,125000.0,0.0,0.0,1.0,1.0
12,0.12,0.13,4,WindowBoundaryQueuingAttack,55.521899441340715,1156.36652823573,413.55555555555554,8,180,289.1048888888868,133.8101136955294,0.0,0.0,571.0,125000.0,0.0,0.0,1.0,1.0
13,0.13,0.14,4,WindowBoundaryQueuingAttack,55.71675977653641,1215.2146107299466,413.55555555555554,8,180,288.52355555555096,132.582591938521,0.0,0.0,614.0,125000.0,0.0,0.0,1.0,1.0
14,0.14,0.15,4,WindowBoundaryQueuingAttack,55.52189944134079,1225.9160790736628,411.1333333333333,8,180,288.717333333338,132.32314389654718,0.0,0.0,657.0,125000.0,0.0,0.0,1.0,1.0
