episode,reward
1708,5.88
1709,3.0
1710,6.0
1711,3.88
1712,2.9724264705882355
1713,5.85
1714,6.0
1715,6.0
1716,3.8499999999999996
1717,6.0
1718,6.0
1719,2.85
1720,6.0
1721,2.9724264705882355
1722,5.85
1723,2.85
1724,5.9724264705882355
1725,6.0
1726,6.0
1727,3.9816176470588234
1728,2.85
1729,3.8499999999999996
1730,2.85
1731,2.9816176470588234
1732,5.85
1733,2.85
1734,6.0
1735,6.0
1736,2.85
1737,0.9816176470588235
1738,5.9724264705882355
1739,6.0
1740,3.0
1741,6.0
1742,5.9724264705882355
1743,6.0
1744,3.9816176470588234
1745,6.0
1746,6.0
1747,6.0
1748,0.85
1749,2.9816176470588234
1750,6.0
1751,6.0
1752,2.85
1753,2.9724264705882355
1754,6.0
1755,2.85
1756,0.9816176470588235
1757,6.0
1758,6.0
1759,6.0
1760,2.9816176470588234
1761,6.0
1762,2.9724264705882355
1763,6.0
1764,6.0
1765,6.0
1766,2.9724264705882355
1767,6.0
1768,6.0
1769,6.0
1770,2.85
1771,2.85
1772,2.9724264705882355
1773,6.0
1774,6.0
1775,6.0
1776,2.85
1777,6.0
1778,2.9816176470588234
1779,6.0
1780,2.85
1781,2.9724264705882355
1782,6.0
1783,6.0
1784,3.9724264705882355
1785,6.0
1786,6.0
1787,6.0
1788,6.0
1789,6.0
1790,2.85
1791,6.0
1792,3.88
1793,6.0
1794,6.0
1795,3.0
1796,6.0
1797,2.85
1798,6.0
1799,6.0
1800,6.0
1801,2.85
1802,6.0
1803,6.0
1804,6.0
1805,2.85
1806,6.0
1807,6.0
1808,2.9724264705882355
1809,3.0
1810,5.9724264705882355
1811,3.9816176470588234
1812,0.85
1813,6.0
1814,2.85
1815,6.0
1816,0.9816176470588235
1817,6.0
1818,6.0
1819,1.0
1820,0.9816176470588235
1821,0.85
1822,6.0
1823,6.0
1824,6.0
1825,6.0
1826,2.85
1827,6.0
1828,6.0
1829,6.0
1830,2.85
1831,2.88
1832,6.0
1833,6.0
1834,2.9724264705882355
1835,6.0
1836,2.9724264705882355
1837,6.0
1838,6.0
1839,6.0
1840,2.9816176470588234
1841,6.0
1842,6.0
1843,6.0
1844,5.9724264705882355
1845,2.9816176470588234
1846,6.0
1847,2.9724264705882355
1848,0.85
1849,2.9724264705882355
1850,6.0
1851,6.0
1852,6.0
1853,6.0
1854,2.85
1855,2.9724264705882355
1856,6.0
1857,6.0
1858,0.9816176470588235
1859,0.9816176470588235
1860,6.0
1861,6.0
1862,6.0
1863,6.0
1864,6.0
1865,6.0
1866,6.0
1867,6.0
1868,6.0
1869,5.85
1870,6.0
1871,2.85
1872,2.85
1873,6.0
1874,6.0
1875,3.9816176470588234
1876,5.85
1877,6.0
1878,2.85
1879,5.88
1880,2.9724264705882355
1881,6.0
1882,6.0
1883,6.0
1884,3.8499999999999996
1885,6.0
1886,5.981617647058823
1887,6.0
1888,0.9816176470588235
1889,6.0
1890,2.85
1891,6.0
1892,6.0
1893,0.9816176470588235
1894,6.0
1895,2.88
1896,5.85
1897,2.85
1898,6.0
1899,2.85
1900,6.0
1901,6.0
1902,6.0
1903,6.0
1904,2.9816176470588234
1905,6.0
1906,6.0
1907,2.9724264705882355
1908,6.0
1909,6.0
1910,6.0
1911,6.0
1912,3.88
1913,6.0
1914,2.9724264705882355
1915,2.85
1916,2.9724264705882355
1917,6.0
1918,6.0
1919,6.0
1920,2.88
1921,6.0
1922,3.0
1923,6.0
1924,6.0
1925,6.0
1926,0.9816176470588235
1927,6.0
1928,2.85
1929,6.0
1930,6.0
1931,6.0
1932,6.0
1933,5.85
1934,6.0
1935,5.85
1936,6.0
1937,6.0
1938,2.88
1939,5.85
1940,3.0
1941,2.85
1942,2.85
1943,2.9724264705882355
1944,0.9816176470588235
1945,6.0
1946,3.8499999999999996
1947,6.0
1948,6.0
1949,6.0
1950,2.9724264705882355
1951,6.0
1952,6.0
1953,6.0
1954,0.9816176470588235
1955,2.9724264705882355
1956,2.9724264705882355
1957,5.85
1958,3.0
1959,6.0
1960,6.0
1961,6.0
1962,2.85
1963,3.0
1964,2.85
1965,2.85
1966,0.85
1967,2.85
1968,6.0
1969,6.0
1970,0.9816176470588235
1971,2.85
1972,6.0
1973,2.85
1974,2.85
1975,6.0
1976,2.85
1977,0.9816176470588235
1978,0.9816176470588235
1979,2.85
1980,2.9724264705882355
1981,1.0
1982,6.0
1983,6.0
1984,6.0
1985,2.9724264705882355
1986,6.0
1987,6.0
1988,2.85
1989,6.0
1990,6.0
1991,6.0
1992,2.85
1993,2.9816176470588234
1994,3.8499999999999996
1995,6.0
1996,2.9724264705882355
1997,2.85
1998,0.85
1999,6.0
