config,run,stream,window_index,window_start_s,mean_IAT,IAT_variance,mean_frame_size,burst_length,count,label
BenignDiverse,16,av2,6,0.06,9.004530782727273e-05,1.4901964624902376e-12,500.0,1,111,0
BenignDiverse,16,av2,7,0.07,9.001995685454537e-05,1.4777454450755562e-12,500.0,1,111,0
BenignDiverse,16,av2,8,0.08,9.001214678181819e-05,1.2407783026993918e-12,500.0,1,111,0
BenignDiverse,16,av2,9,0.09,9.004465933636364e-05,1.3571091869880806e-12,500.0,1,111,0
BenignDiverse,16,av2,10,0.1,8.978182520909097e-05,1.305641450759423e-12,500.0,1,111,0
BenignDiverse,16,av2,11,0.11,9.004615126363641e-05,1.3713914658231617e-12,500.0,1,111,0
BenignDiverse,16,av2,12,0.12,9.004863865454556e-05,1.2852786773069625e-12,500.0,1,111,0
BenignDiverse,16,av2,13,0.13,9.000750112612613e-05,1.4050752852775638e-12,500.0,1,112,0
BenignDiverse,16,radarNode,0,0.0,0.0004988833324210527,8.9006147791616e-12,64.0,1,20,0
BenignDiverse,16,radarNode,1,0.01,0.0005000879445263157,8.130737179626365e-12,64.0,1,20,0
BenignDiverse,16,radarNode,2,0.02,0.0004987818626842104,5.562132738042785e-12,64.0,1,20,0
BenignDiverse,16,radarNode,3,0.03,0.0005002561733157895,8.046772031636788e-12,64.0,1,20,0
BenignDiverse,16,radarNode,4,0.04,0.0004991646710000001,1.1789856358345475e-11,64.0,1,20,0
BenignDiverse,16,radarNode,5,0.05,0.0005001471762631581,8.372783763937302e-12,64.0,1,20,0
BenignDiverse,16,radarNode,6,0.06,0.0005006658248947369,8.695326040858145e-12,64.0,1,20,0
BenignDiverse,16,radarNode,7,0.07,0.0005001295091578946,5.757114685388363e-12,64.0,1,20,0
BenignDiverse,16,radarNode,8,0.08,0.0005001504531052627,8.148976690173178e-12,64.0,1,20,0
BenignDiverse,16,radarNode,9,0.09,0.0005000160326315788,6.782251354456754e-12,64.0,1,20,0
BenignDiverse,16,radarNode,10,0.1,0.00050046527468421,1.2882657692701657e-11,64.0,1,20,0
BenignDiverse,16,radarNode,11,0.11,0.0004990482709473688,1.025253402038914e-11,64.0,1,20,0
BenignDiverse,16,radarNode,12,0.12,0.000500556830526315,8.064415017616577e-12,64.0,1,20,0
BenignDiverse,16,radarNode,13,0.13,0.0005001467515789478,6.9974717720450995e-12,64.0,1,20,0
BenignDiverse,16,zonalHost,0,0.0,0.0005005319595789474,7.979187588017566e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,1,0.01,0.0005001812209999999,1.0946288796456174e-11,20.0,1,20,0
BenignDiverse,16,zonalHost,2,0.02,0.0004999100251578948,1.0281754672515222e-11,20.0,1,20,0
BenignDiverse,16,zonalHost,3,0.03,0.0004992276764736842,8.515496466413289e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,4,0.04,0.0005001019432631579,7.375433610171924e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,5,0.05,0.0004996202563500001,7.963726260267053e-12,20.0,1,21,0
BenignDiverse,16,zonalHost,6,0.06,0.0005003571138421055,9.570787165813788e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,7,0.07,0.0004995707246842106,1.1739469664944897e-11,20.0,1,20,0
BenignDiverse,16,zonalHost,8,0.08,0.0004992854942631581,7.305705994866843e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,9,0.09,0.0004986549761052629,9.336215697564846e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,10,0.1,0.0004990072240526319,1.0289334118689242e-11,20.0,1,20,0
BenignDiverse,16,zonalHost,11,0.11,0.0004993433266842105,7.16780497432996e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,12,0.12,0.0005004275889473681,4.809089897909597e-12,20.0,1,20,0
BenignDiverse,16,zonalHost,13,0.13,0.0005001728311578959,7.546018558130014e-12,20.0,1,20,0
BenignDiverse,16,attackNode,0,0.0,,,,0,0,0
BenignDiverse,16,attackNode,1,0.01,,,,0,0,0
BenignDiverse,16,attackNode,2,0.02,,,,0,0,0
BenignDiverse,16,attackNode,3,0.03,,,,0,0,0
BenignDiverse,16,attackNode,4,0.04,,,,0,0,0
BenignDiverse,16,attackNode,5,0.05,,,,0,0,0
BenignDiverse,16,attackNode,6,0.06,,,,0,0,0
BenignDiverse,16,attackNode,7,0.07,,,,0,0,0
BenignDiverse,16,attackNode,8,0.08,,,,0,0,0
BenignDiverse,16,attackNode,9,0.09,,,,0,0,0
BenignDiverse,16,attackNode,10,0.1,,,,0,0,0
BenignDiverse,16,attackNode,11,0.11,,,,0,0,0
BenignDiverse,16,attackNode,12,0.12,,,,0,0,0
BenignDiverse,16,attackNode,13,0.13,,,,0,0,0
BenignDiverse,17,av1,0,0.0,9.011454844036697e-05,1.2924649882540088e-12,500.0,1,110,0
BenignDiverse,17,av1,1,0.01,9.002119026363637e-05,1.4501360054778912e-12,500.0,1,111,0
BenignDiverse,17,av1,2,0.02,8.996545273873873e-05,1.211514522204703e-12,500.0,1,112,0
BenignDiverse,17,av1,3,0.03,8.981508935454548e-05,1.4382540063660599e-12,500.0,1,111,0
BenignDiverse,17,av1,4,0.04,9.00487662e-05,1.2228235515802367e-12,500.0,1,111,0
BenignDiverse,17,av1,5,0.05,9.026138998181818e-05,1.2148864507862891e-12,500.0,1,111,0
BenignDiverse,17,av1,6,0.06,9.003453933636365e-05,1.2146763260270083e-12,500.0,1,111,0
BenignDiverse,17,av1,7,0.07,8.976848039090904e-05,1.1546740231369143e-12,500.0,1,111,0
BenignDiverse,17,av1,8,0.08,8.993374234545455e-05,1.41539280957492e-12,500.0,1,111,0
BenignDiverse,17,av1,9,0.09,9.007106647272722e-05,1.1900076307450064e-12,500.0,1,111,0
BenignDiverse,17,av1,10,0.1,9.006168054545458e-05,1.1129950942855885e-12,500.0,1,111,0
BenignDiverse,17,av1,11,0.11,8.991961490090095e-05,1.095287217442179e-12,500.0,1,112,0
BenignDiverse,17,av1,12,0.12,8.990051730909084e-05,1.3292804035924733e-12,500.0,1,111,0
BenignDiverse,17,av1,13,0.13,9.006952677272714e-05,1.4286073261880509e-12,500.0,1,111,0
BenignDiverse,17,av2,0,0.0,8.993709388073395e-05,1.414205556402205e-12,500.0,1,110,0
BenignDiverse,17,av2,1,0.01,9.004050900909092e-05,1.35396238768011e-12,500.0,1,111,0
BenignDiverse,17,av2,2,0.02,9.016861102727276e-05,1.2145708547626002e-12,500.0,1,111,0
BenignDiverse,17,av2,3,0.03,9.008899454545455e-05,1.4164653371648354e-12,500.0,1,111,0
BenignDiverse,17,av2,4,0.04,8.99261805090909e-05,1.3039634437236467e-12,500.0,1,111,0
BenignDiverse,17,av2,5,0.05,9.005254341818179e-05,1.4093273915354617e-12,500.0,1,111,0
BenignDiverse,17,av2,6,0.06,8.991227966666669e-05,1.4302986603691182e-12,500.0,1,112,0
BenignDiverse,17,av2,7,0.07,8.999151680909084e-05,1.2604608225600435e-12,500.0,1,111,0
BenignDiverse,17,av2,8,0.08,9.007637452727274e-05,1.3232692650352054e-12,500.0,1,111,0
BenignDiverse,17,av2,9,0.09,8.98399188545455e-05,1.430723580211129e-12,500.0,1,111,0
BenignDiverse,17,av2,10,0.1,8.989460211818179e-05,1.3695583646784845e-12,500.0,1,111,0
BenignDiverse,17,av2,11,0.11,8.996840975454544e-05,1.4417018267445769e-12,500.0,1,111,0
BenignDiverse,17,av2,12,0.12,8.981682207207202e-05,1.4819068741224332e-12,500.0,1,112,0
BenignDiverse,17,av2,13,0.13,8.991260990000003e-05,1.4010671280200148e-12,500.0,1,111,0
BenignDiverse,17,radarNode,0,0.0,0.0004997743746315789,1.0589542526682796e-11,64.0,1,20,0
BenignDiverse,17,radarNode,1,0.01,0.0005005935563157895,6.44672504386214e-12,64.0,1,20,0
BenignDiverse,17,radarNode,2,0.02,0.0005002981073157895,7.429618660574541e-12,64.0,1,20,0
BenignDiverse,17,radarNode,3,0.03,0.0005002187865789472,6.771491406494124e-12,64.0,1,20,0
BenignDiverse,17,radarNode,4,0.04,0.0004984608004210524,7.1184270888746376e-12,64.0,1,20,0
BenignDiverse,17,radarNode,5,0.05,0.000499058036421053,6.378179163790868e-12,64.0,1,20,0
BenignDiverse,17,radarNode,6,0.06,0.0004995109741052634,6.727674639901967e-12,64.0,1,20,0
BenignDiverse,17,radarNode,7,0.07,0.000499139428684211,7.952838812688537e-12,64.0,1,20,0
BenignDiverse,17,radarNode,8,0.08,0.000500243776263158,1.067997906291665e-11,64.0,1,20,0
BenignDiverse,17,radarNode,9,0.09,0.000500526232210526,1.1801569396694154e-11,64.0,1,20,0
BenignDiverse,17,radarNode,10,0.1,0.0004992969213157897,8.140583944291641e-12,64.0,1,20,0
BenignDiverse,17,radarNode,11,0.11,0.0004992642013157894,8.114726381907341e-12,64.0,1,20,0
BenignDiverse,17,radarNode,12,0.12,0.000500356983421053,1.0407877553926843e-11,64.0,1,20,0
BenignDiverse,17,radarNode,13,0.13,0.000500683012105263,7.750958674485669e-12,64.0,1,20,0
BenignDiverse,17,zonalHost,0,0.0,0.0005001095170526316,7.782626327659606e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,1,0.01,0.000500401788368421,1.0366688237672826e-11,20.0,1,20,0
BenignDiverse,17,zonalHost,2,0.02,0.0005002489356315791,6.502699497253116e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,3,0.03,0.0004994614481578946,6.110710223160627e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,4,0.04,0.0005001943901578948,7.8011386520374e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,5,0.05,0.0004995854740500003,5.900001825066384e-12,20.0,1,21,0
BenignDiverse,17,zonalHost,6,0.06,0.0005007113950000001,7.627321018577678e-12,20.0,1,19,0
BenignDiverse,17,zonalHost,7,0.07,0.0004999986336842111,8.91273295240489e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,8,0.08,0.000499324322684211,7.435640528327297e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,9,0.09,0.000500886747315789,9.363316662135756e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,10,0.1,0.0005003028032631585,8.079544138450465e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,11,0.11,0.0004991904417368418,8.107553559229384e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,12,0.12,0.0004999668045263162,8.476038275189193e-12,20.0,1,20,0
BenignDiverse,17,zonalHost,13,0.13,0.0004999918573157893,4.638089105355188e-12,20.0,1,20,0
BenignDiverse,17,attackNode,0,0.0,,,,0,0,0
BenignDiverse,17,attackNode,1,0.01,,,,0,0,0
BenignDiverse,17,attackNode,2,0.02,,,,0,0,0
BenignDiverse,17,attackNode,3,0.03,,,,0,0,0
BenignDiverse,17,attackNode,4,0.04,,,,0,0,0
BenignDiverse,17,attackNode,5,0.05,,,,0,0,0
BenignDiverse,17,attackNode,6,0.06,,,,0,0,0
BenignDiverse,17,attackNode,7,0.07,,,,0,0,0
BenignDiverse,17,attackNode,8,0.08,,,,0,0,0
BenignDiverse,17,attackNode,9,0.09,,,,0,0,0
BenignDiverse,17,attackNode,10,0.1,,,,0,0,0
BenignDiverse,17,attackNode,11,0.11,,,,0,0,0
BenignDiverse,17,attackNode,12,0.12,,,,0,0,0
BenignDiverse,17,attackNode,13,0.13,,,,0,0,0
BenignDiverse,18,av1,0,0.0,9.006421790825688e-05,1.2673907159016152e-12,500.0,1,110,0
BenignDiverse,18,av1,1,0.01,8.993590206306305e-05,1.5035467143621614e-12,500.0,1,112,0
BenignDiverse,18,av1,2,0.02,8.998307349090907e-05,1.2854206214457325e-12,500.0,1,111,0
BenignDiverse,18,av1,3,0.03,8.987725251818181e-05,1.4987802353133585e-12,500.0,1,111,0
BenignDiverse,18,av1,4,0.04,8.990206115454541e-05,1.3695563364856053e-12,500.0,1,111,0
BenignDiverse,18,av1,5,0.05,9.009399659999999e-05,1.2437386979690262e-12,500.0,1,111,0
BenignDiverse,18,av1,6,0.06,9.006881312727274e-05,1.1160822236950463e-12,500.0,1,111,0
BenignDiverse,18,av1,7,0.07,8.992270995454539e-05,1.1014716772573205e-12,500.0,1,111,0
BenignDiverse,18,av1,8,0.08,8.984227040540541e-05,1.4117415829861426e-12,500.0,1,112,0
BenignDiverse,18,av1,9,0.09,9.002636291818173e-05,1.2365648236024583e-12,500.0,1,111,0
BenignDiverse,18,av1,10,0.1,8.980481721818178e-05,1.34399679113157e-12,500.0,1,111,0
BenignDiverse,18,av1,11,0.11,9.002955668181812e-05,1.439983399169437e-12,500.0,1,111,0
BenignDiverse,18,av1,12,0.12,8.991302885454558e-05,1.439570411542203e-12,500.0,1,111,0
BenignDiverse,18,av1,13,0.13,9.002621598198186e-05,1.2130955900740096e-12,500.0,1,112,0
BenignDiverse,18,av2,0,0.0,9.005067799082568e-05,1.3044878262831896e-12,500.0,1,110,0
BenignDiverse,18,av2,1,0.01,8.993873280000002e-05,1.2072429875820657e-12,500.0,1,111,0
BenignDiverse,18,av2,2,0.02,9.005484010909092e-05,1.2344963724309492e-12,500.0,1,111,0
BenignDiverse,18,av2,3,0.03,8.977778390990989e-05,1.0632496360367457e-12,500.0,1,112,0
BenignDiverse,18,av2,4,0.04,8.995429728181814e-05,1.5026613082502313e-12,500.0,1,111,0
BenignDiverse,18,av2,5,0.05,9.008344956363634e-05,1.351600992444659e-12,500.0,1,111,0
BenignDiverse,18,av2,6,0.06,8.997360816363638e-05,1.2385236692586809e-12,500.0,1,111,0
BenignDiverse,18,av2,7,0.07,8.995823662727266e-05,1.441757772827388e-12,500.0,1,111,0
BenignDiverse,18,av2,8,0.08,8.984175699090907e-05,1.2112305886057151e-12,500.0,1,111,0
BenignDiverse,18,av2,9,0.09,9.001019159999997e-05,1.2616661967983654e-12,500.0,1,111,0
BenignDiverse,18,av2,10,0.1,8.983839690990996e-05,1.5251472555946727e-12,500.0,1,112,0
BenignDiverse,18,av2,11,0.11,8.989606932727276e-05,1.198094855828963e-12,500.0,1,111,0
BenignDiverse,18,av2,12,0.12,9.009378134545468e-05,1.436001408190177e-12,500.0,1,111,0
BenignDiverse,18,av2,13,0.13,8.99662918545455e-05,1.2164860961537371e-12,500.0,1,111,0
BenignDiverse,18,radarNode,0,0.0,0.0005007151348421052,8.3398069483698e-12,64.0,1,20,0
BenignDiverse,18,radarNode,1,0.01,0.0004997919130526315,8.175797233830144e-12,64.0,1,20,0
BenignDiverse,18,radarNode,2,0.02,0.0004992405098421054,7.967961610657394e-12,64.0,1,20,0
BenignDiverse,18,radarNode,3,0.03,0.0004988839900526317,4.718679484632139e-12,64.0,1,20,0
BenignDiverse,18,radarNode,4,0.04,0.0004992872084210523,6.881950275428024e-12,64.0,1,20,0
BenignDiverse,18,radarNode,5,0.05,0.0005005926984736842,9.55430653623501e-12,64.0,1,20,0
BenignDiverse,18,radarNode,6,0.06,0.0004996988731578944,8.780665158536928e-12,64.0,1,20,0
BenignDiverse,18,radarNode,7,0.07,0.0004990931651578948,4.8562028105651355e-12,64.0,1,20,0
BenignDiverse,18,radarNode,8,0.08,0.0004999983325263157,6.461063832025275e-12,64.0,1,20,0
BenignDiverse,18,radarNode,9,0.09,0.0004988131272105265,7.505460288844836e-12,64.0,1,20,0
BenignDiverse,18,radarNode,10,0.1,0.0005008688530526315,4.8392035108530945e-12,64.0,1,20,0
BenignDiverse,18,radarNode,11,0.11,0.0005003754473157899,8.900366713091606e-12,64.0,1,20,0
BenignDiverse,18,radarNode,12,0.12,0.0005002391832631585,7.1200347999325325e-12,64.0,1,20,0
BenignDiverse,18,radarNode,13,0.13,0.0005003376864210528,6.779035612758591e-12,64.0,1,20,0
BenignDiverse,18,zonalHost,0,0.0,0.0004999060398500001,7.0571122025241825e-12,20.0,1,21,0
BenignDiverse,18,zonalHost,1,0.01,0.0005010482908888889,8.321613170735123e-12,20.0,1,19,0
BenignDiverse,18,zonalHost,2,0.02,0.0005011111479473684,5.846987082487794e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,3,0.03,0.0004996067717894737,7.0729732803070375e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,4,0.04,0.0005005675901578948,9.694377454372408e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,5,0.05,0.0004992922863157892,9.753003770805146e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,6,0.06,0.0004990803367894735,9.667102580503093e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,7,0.07,0.0004991429293157894,1.0843428500250857e-11,20.0,1,20,0
BenignDiverse,18,zonalHost,8,0.08,0.0005007578480526312,8.684449765702285e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,9,0.09,0.0004994621104736846,9.55581932977502e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,10,0.1,0.0004997485099473689,1.078923042283978e-11,20.0,1,20,0
BenignDiverse,18,zonalHost,11,0.11,0.0004998724604210528,1.0131222616066602e-11,20.0,1,20,0
BenignDiverse,18,zonalHost,12,0.12,0.0005003663062105254,7.717503489840723e-12,20.0,1,20,0
BenignDiverse,18,zonalHost,13,0.13,0.0005000630259999998,6.522496113361953e-12,20.0,1,20,0
BenignDiverse,18,attackNode,0,0.0,,,,0,0,0
BenignDiverse,18,attackNode,1,0.01,,,,0,0,0
BenignDiverse,18,attackNode,2,0.02,,,,0,0,0
BenignDiverse,18,attackNode,3,0.03,,,,0,0,0
BenignDiverse,18,attackNode,4,0.04,,,,0,0,0
BenignDiverse,18,attackNode,5,0.05,,,,0,0,0
BenignDiverse,18,attackNode,6,0.06,,,,0,0,0
BenignDiverse,18,attackNode,7,0.07,,,,0,0,0
BenignDiverse,18,attackNode,8,0.08,,,,0,0,0
BenignDiverse,18,attackNode,9,0.09,,,,0,0,0
BenignDiverse,18,attackNode,10,0.1,,,,0,0,0
BenignDiverse,18,attackNode,11,0.11,,,,0,0,0
BenignDiverse,18,attackNode,12,0.12,,,,0,0,0
BenignDiverse,18,attackNode,13,0.13,,,,0,0,0
BenignDiverse,19,av1,0,0.0,9.010573461467891e-05,1.3726527015680737e-12,500.0,1,110,0
BenignDiverse,19,av1,1,0.01,8.991299168468466e-05,1.1882210530555266e-12,500.0,1,112,0
BenignDiverse,19,av1,2,0.02,8.987747465454545e-05,1.3851850454020041e-12,500.0,1,111,0
BenignDiverse,19,av1,3,0.03,8.999530160909093e-05,1.4183749084580885e-12,500.0,1,111,0
BenignDiverse,19,av1,4,0.04,8.989593146363633e-05,1.1646480578045008e-12,500.0,1,111,0
BenignDiverse,19,av1,5,0.05,9.016568666363637e-05,1.2457378971575815e-12,500.0,1,111,0
BenignDiverse,19,av1,6,0.06,8.995960372727277e-05,1.1330202023848482e-12,500.0,1,111,0
BenignDiverse,19,av1,7,0.07,8.992629592792787e-05,1.0486197673050529e-12,500.0,1,112,0
BenignDiverse,19,av1,8,0.08,8.99469285636363e-05,1.3028069653487459e-12,500.0,1,111,0
BenignDiverse,19,av1,9,0.09,9.005232459999997e-05,1.4353003959847986e-12,500.0,1,111,0
BenignDiverse,19,av1,10,0.1,9.01711392545454e-05,1.1746591382767027e-12,500.0,1,111,0
BenignDiverse,19,av1,11,0.11,9.024624392660559e-05,1.1113062362382508e-12,500.0,1,110,0
BenignDiverse,19,av1,12,0.12,9.008922234545444e-05,1.4278549801151264e-12,500.0,1,111,0
BenignDiverse,19,av1,13,0.13,9.000564685585577e-05,1.2530450508909529e-12,500.0,1,112,0
BenignDiverse,19,av2,0,0.0,9.001754203669724e-05,1.4811951156390363e-12,500.0,1,110,0
BenignDiverse,19,av2,1,0.01,8.98207979e-05,1.3332593105192146e-12,500.0,1,111,0
BenignDiverse,19,av2,2,0.02,9.003573982727273e-05,1.4591694460435778e-12,500.0,1,111,0
BenignDiverse,19,av2,3,0.03,8.986533294594597e-05,1.2560191516901554e-12,500.0,1,112,0
BenignDiverse,19,av2,4,0.04,8.996294896363633e-05,1.3368093752412597e-12,500.0,1,111,0
BenignDiverse,19,av2,5,0.05,9.012421330909092e-05,1.3137269239379796e-12,500.0,1,111,0
BenignDiverse,19,av2,6,0.06,9.002802565454542e-05,1.281432298843809e-12,500.0,1,111,0
BenignDiverse,19,av2,7,0.07,9.01320272454546e-05,1.3471044443911616e-12,500.0,1,111,0
BenignDiverse,19,av2,8,0.08,8.996248311818182e-05,1.2712117393329345e-12,500.0,1,111,0
BenignDiverse,19,av2,9,0.09,9.007637929090907e-05,1.2796932577619164e-12,500.0,1,111,0
BenignDiverse,19,av2,10,0.1,8.983535696363641e-05,1.2557544281203027e-12,500.0,1,111,0
BenignDiverse,19,av2,11,0.11,8.993440181081082e-05,1.1868076152029773e-12,500.0,1,112,0
BenignDiverse,19,av2,12,0.12,8.995295337272732e-05,1.4985986681899138e-12,500.0,1,111,0
BenignDiverse,19,av2,13,0.13,9.008791543636364e-05,1.2436007425922556e-12,500.0,1,111,0
BenignDiverse,19,radarNode,0,0.0,0.0004997462797368421,7.755844105831094e-12,64.0,1,20,0
BenignDiverse,19,radarNode,1,0.01,0.0005001000069999999,1.2190749278896433e-11,64.0,1,20,0
BenignDiverse,19,radarNode,2,0.02,0.0005005685712631578,7.954553666054326e-12,64.0,1,20,0
BenignDiverse,19,radarNode,3,0.03,0.0005001668530000001,4.804018988507872e-12,64.0,1,20,0
BenignDiverse,19,radarNode,4,0.04,0.0005008838883684211,5.630008775468552e-12,64.0,1,20,0
BenignDiverse,19,radarNode,5,0.05,0.0005006533724210528,9.264252943510921e-12,64.0,1,20,0
BenignDiverse,19,radarNode,6,0.06,0.0004993090173684215,6.2060615164504865e-12,64.0,1,20,0
BenignDiverse,19,radarNode,7,0.07,0.0004998004524210529,6.095747896623192e-12,64.0,1,20,0
BenignDiverse,19,radarNode,8,0.08,0.0004993711863157895,7.20783679023743e-12,64.0,1,20,0
BenignDiverse,19,radarNode,9,0.09,0.0005007095498947362,1.0173712455345323e-11,64.0,1,20,0
BenignDiverse,19,radarNode,10,0.1,0.0004999602053157896,1.1051186368339667e-11,64.0,1,20,0
BenignDiverse,19,radarNode,11,0.11,0.0005003042846842108,1.0311773451394722e-11,64.0,1,20,0
BenignDiverse,19,radarNode,12,0.12,0.0005009857850526309,5.333777321710721e-12,64.0,1,20,0
BenignDiverse,19,radarNode,13,0.13,0.0005004464643157899,9.295407412803337e-12,64.0,1,20,0
BenignDiverse,19,zonalHost,0,0.0,0.0004991550830500001,9.740893234850108e-12,20.0,1,21,0
BenignDiverse,19,zonalHost,1,0.01,0.0004987547204736842,7.32985635902154e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,2,0.02,0.0005001466316842105,8.287409593825564e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,3,0.03,0.0004996324352105263,6.09583392269553e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,4,0.04,0.0005006132770526315,1.031396996869129e-11,20.0,1,20,0
BenignDiverse,19,zonalHost,5,0.05,0.000500084997263158,1.1208222600730106e-11,20.0,1,20,0
BenignDiverse,19,zonalHost,6,0.06,0.0005006138231052633,8.259633482157196e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,7,0.07,0.000500040089421053,1.1955537453915951e-11,20.0,1,20,0
BenignDiverse,19,zonalHost,8,0.08,0.0004996777916315793,1.1477102461965106e-11,20.0,1,20,0
BenignDiverse,19,zonalHost,9,0.09,0.0004997214159473684,7.422821791762191e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,10,0.1,0.0004996192376842109,1.0196105545330944e-11,20.0,1,20,0
BenignDiverse,19,zonalHost,11,0.11,0.000499863144315789,7.1412389448505206e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,12,0.12,0.0004999409314736846,9.377931001365535e-12,20.0,1,20,0
BenignDiverse,19,zonalHost,13,0.13,0.0004994887502631583,9.034094138809146e-12,20.0,1,20,0
BenignDiverse,19,attackNode,0,0.0,,,,0,0,0
BenignDiverse,19,attackNode,1,0.01,,,,0,0,0
BenignDiverse,19,attackNode,2,0.02,,,,0,0,0
BenignDiverse,19,attackNode,3,0.03,,,,0,0,0
BenignDiverse,19,attackNode,4,0.04,,,,0,0,0
BenignDiverse,19,attackNode,5,0.05,,,,0,0,0
BenignDiverse,19,attackNode,6,0.06,,,,0,0,0
BenignDiverse,19,attackNode,7,0.07,,,,0,0,0
BenignDiverse,19,attackNode,8,0.08,,,,0,0,0
BenignDiverse,19,attackNode,9,0.09,,,,0,0,0
BenignDiverse,19,attackNode,10,0.1,,,,0,0,0
BenignDiverse,19,attackNode,11,0.11,,,,0,0,0
BenignDiverse,19,attackNode,12,0.12,,,,0,0,0
BenignDiverse,19,attackNode,13,0.13,,,,0,0,0
GCLPhaseAttack,0,av1,0,0.0,9e-05,1.396471836198659e-37,500.0,1,110,1
GCLPhaseAttack,0,av1,1,0.01,9e-05,4.781306424180024e-37,500.0,1,112,1
GCLPhaseAttack,0,av1,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
GCLPhaseAttack,0,av1,3,0.03,8.999999999999999e-05,1.5099033759165984e-36,500.0,1,111,1
GCLPhaseAttack,0,av1,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
GCLPhaseAttack,0,av1,5,0.05,9.000000000000006e-05,1.7026569983740367e-36,500.0,1,111,1
GCLPhaseAttack,0,av1,6,0.06,8.999999999999999e-05,3.6627203967381106e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,9,0.09,8.999999999999992e-05,4.85739128592744e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,10,0.1,8.999999999999999e-05,4.855046985113769e-35,500.0,1,112,1
GCLPhaseAttack,0,av1,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
GCLPhaseAttack,0,av1,13,0.13,8.999999999999992e-05,1.4398695597570627e-34,500.0,1,111,1
GCLPhaseAttack,0,av2,0,0.0,9e-05,1.362297049014728e-37,500.0,1,110,1
GCLPhaseAttack,0,av2,1,0.01,9e-05,4.821350374228367e-37,500.0,1,111,1
GCLPhaseAttack,0,av2,2,0.02,8.999999999999999e-05,6.264492729866738e-37,500.0,1,111,1
GCLPhaseAttack,0,av2,3,0.03,9.000000000000002e-05,1.3864205865298024e-36,500.0,1,111,1
GCLPhaseAttack,0,av2,4,0.04,8.999999999999999e-05,1.2890398501841174e-36,500.0,1,111,1
GCLPhaseAttack,0,av2,5,0.05,8.999999999999999e-05,1.2776439434509919e-36,500.0,1,112,1
GCLPhaseAttack,0,av2,6,0.06,9.000000000000006e-05,3.7040821115571023e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,7,0.07,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,8,0.08,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,9,0.09,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,10,0.1,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,11,0.11,9.000000000000006e-05,4.852572445366005e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,12,0.12,9.000000000000006e-05,9.446533780601613e-35,500.0,1,111,1
GCLPhaseAttack,0,av2,13,0.13,9.000000000000018e-05,1.4032463714901495e-34,500.0,1,111,1
GCLPhaseAttack,0,radarNode,0,0.0,0.0004999999999999999,2.0945796999739823e-37,64.0,1,20,1
GCLPhaseAttack,0,radarNode,1,0.01,0.0005,9.502943804542282e-37,64.0,1,20,1
